ano,id_municipio,sigla_uf,cargo,sigla_partido
2020,3521002,SP,prefeito,PSC
2020,3522406,SP,prefeito,DEM
2020,3524501,SP,prefeito,REPUBLICANOS
2020,3524907,SP,prefeito,SOLIDARIEDADE
2020,3525003,SP,prefeito,PSDB
2020,3528403,SP,prefeito,PSD
2020,3529658,SP,prefeito,PP
2020,3530300,SP,prefeito,PSDB
2020,3531308,SP,prefeito,PTB
2020,3535408,SP,prefeito,PSDB
2020,3535606,SP,prefeito,PSDB
2020,3536208,SP,prefeito,PL
2020,3540408,SP,prefeito,CIDADANIA
2020,3541406,SP,prefeito,PSB
2020,3543907,SP,prefeito,PSD
2020,3545209,SP,prefeito,PL
2020,3546256,SP,prefeito,PODE
2020,3554409,SP,prefeito,PTB
2020,3552205,SP,prefeito,REPUBLICANOS
2008,3503406,SP,prefeito,PSDB
2008,3504206,SP,prefeito,PSDB
2008,3506805,SP,prefeito,PV
2008,3508306,SP,prefeito,PSB
2008,3509908,SP,prefeito,PSDB
2008,3511607,SP,prefeito,PSDB
2008,3512100,SP,prefeito,PP
2008,3513108,SP,prefeito,PSDB
2008,3518008,SP,prefeito,PMDB
2008,3519501,SP,prefeito,PR
2008,3520103,SP,prefeito,PSDB
2008,3522653,SP,prefeito,PT
2008,3522703,SP,prefeito,PRP
2008,3525409,SP,prefeito,DEM
2008,3526902,SP,prefeito,PDT
2008,3527900,SP,prefeito,DEM
2008,3528007,SP,prefeito,PMDB
2008,3528205,SP,prefeito,PTB
2008,3530409,SP,prefeito,PSDB
2008,3531803,SP,prefeito,PSDB
2008,3536570,SP,prefeito,PSDB
2008,3537602,SP,prefeito,PSB
2008,3540705,SP,prefeito,PT
2008,3541307,SP,prefeito,PR
2008,3548708,SP,prefeito,PT
2008,3549102,SP,prefeito,PMDB
2008,3549250,SP,prefeito,PMDB
2008,3551306,SP,prefeito,DEM
2008,3551702,SP,prefeito,PPS
2008,3553005,SP,prefeito,PTB
2008,3554656,SP,prefeito,PR
2008,3554755,SP,prefeito,PMDB
2008,3556602,SP,prefeito,PSDB
2012,3503950,SP,prefeito,DEM
2012,3506409,SP,prefeito,PTB
2012,3519253,SP,prefeito,PP
2012,3520301,SP,prefeito,PMDB
2012,3520400,SP,prefeito,PPS
2012,3521150,SP,prefeito,PDT
2012,3521606,SP,prefeito,PSD
2012,3523305,SP,prefeito,PP
2012,3536703,SP,prefeito,PSB
2012,3536901,SP,prefeito,PSD
2012,3543907,SP,prefeito,PMDB
2012,3545100,SP,prefeito,PSDB
2012,3546603,SP,prefeito,PSDB
2012,3552809,SP,prefeito,PSDB
2012,3553005,SP,prefeito,PT
2012,3553302,SP,prefeito,PSD
2012,3555307,SP,prefeito,PTB
2012,3555505,SP,prefeito,PP
2012,3556503,SP,prefeito,PV
2012,3557006,SP,prefeito,PSDB
2012,3552205,SP,prefeito,PSDB
2016,3502903,SP,prefeito,PV
2016,3509007,SP,prefeito,PSD
2016,3509809,SP,prefeito,PSDB
2016,3511508,SP,prefeito,PSDB
2016,3512803,SP,prefeito,PT
2016,3513603,SP,prefeito,PSB
2016,3519709,SP,prefeito,PSD
2016,3520509,SP,prefeito,MDB
2016,3522208,SP,prefeito,PTB
2016,3523404,SP,prefeito,CIDADANIA
2016,3524808,SP,prefeito,DEM
2016,3525300,SP,prefeito,PSB
2016,3528502,SP,prefeito,PSDB
2016,3528809,SP,prefeito,PSD
2016,3529609,SP,prefeito,PTB
2016,3530201,SP,prefeito,PRP
2016,3531209,SP,prefeito,DEM
2016,3531506,SP,prefeito,PHS
2016,3531704,SP,prefeito,PSB
2016,3539905,SP,prefeito,CIDADANIA
2016,3541307,SP,prefeito,REPUBLICANOS
2016,3541802,SP,prefeito,PV
2016,3543105,SP,prefeito,PSDB
2016,3544707,SP,prefeito,PSDB
2016,3546504,SP,prefeito,CIDADANIA
2016,3547601,SP,prefeito,DEM
2016,3548203,SP,prefeito,PSD
2016,3549409,SP,prefeito,CIDADANIA
2016,3550209,SP,prefeito,PP
2016,3552403,SP,prefeito,CIDADANIA
2016,3553500,SP,prefeito,PSDB
2016,3553906,SP,prefeito,PSD
2016,3554706,SP,prefeito,PV
2016,3556305,SP,prefeito,PV
2016,3556404,SP,prefeito,PSDB
2016,3546306,SP,prefeito,PATRIOTA
2016,3525904,SP,prefeito,PSDB
2016,3548708,SP,prefeito,PSDB
2020,3502606,SP,prefeito,DEM
2020,3504909,SP,prefeito,REPUBLICANOS
2020,3506508,SP,prefeito,PSL
2020,3507209,SP,prefeito,PTB
2020,3510708,SP,prefeito,PSD
2020,3513702,SP,prefeito,PL
2020,3521507,SP,prefeito,DEM
2020,3521804,SP,prefeito,PSDB
2020,3523107,SP,prefeito,PP
2020,3523701,SP,prefeito,PSDB
2020,3527603,SP,prefeito,PSD
2020,3529005,SP,prefeito,PSDB
2020,3532058,SP,prefeito,PTB
2020,3532405,SP,prefeito,PSDB
2020,3534401,SP,prefeito,PODE
2020,3540606,SP,prefeito,PTB
2020,3547601,SP,prefeito,PSB
2020,3549706,SP,prefeito,PTB
2020,3551306,SP,prefeito,PSDB
2020,3552304,SP,prefeito,REPUBLICANOS
2020,3554003,SP,prefeito,PSDB
2020,3554102,SP,prefeito,MDB
2008,3500105,SP,prefeito,DEM
2008,3500402,SP,prefeito,PSC
2008,3501301,SP,prefeito,DEM
2008,3502804,SP,prefeito,PT
2008,3510401,SP,prefeito,PMDB
2008,3511102,SP,prefeito,PSDB
2008,3512704,SP,prefeito,PSDB
2008,3514924,SP,prefeito,PSDB
2008,3518503,SP,prefeito,PMDB
2008,3522802,SP,prefeito,PR
2008,3527603,SP,prefeito,PTB
2008,3528304,SP,prefeito,PTB
2008,3529401,SP,prefeito,PT
2008,3529708,SP,prefeito,PP
2008,3532009,SP,prefeito,PV
2008,3532058,SP,prefeito,PT
2008,3542107,SP,prefeito,PPS
2008,3543709,SP,prefeito,PSDB
2008,3545506,SP,prefeito,PSDB
2008,3546108,SP,prefeito,PR
2008,3546801,SP,prefeito,PSDB
2008,3547304,SP,prefeito,DEM
2008,3549409,SP,prefeito,PT
2008,3550506,SP,prefeito,PT
2008,3550704,SP,prefeito,PSC
2008,3551900,SP,prefeito,PMDB
2008,3553609,SP,prefeito,PSDB
2008,3555802,SP,prefeito,PP
2012,3504107,SP,prefeito,PSD
2012,3505005,SP,prefeito,PR
2012,3507407,SP,prefeito,PSDB
2012,3510302,SP,prefeito,PV
2012,3510500,SP,prefeito,PSDB
2012,3513009,SP,prefeito,PSDB
2012,3517307,SP,prefeito,PTB
2012,3517604,SP,prefeito,PT
2012,3519204,SP,prefeito,PV
2012,3520004,SP,prefeito,PMDB
2012,3523503,SP,prefeito,PV
2012,3524600,SP,prefeito,PSDB
2012,3524907,SP,prefeito,DEM
2012,3528304,SP,prefeito,PTB
2012,3528403,SP,prefeito,PMDB
2012,3532702,SP,prefeito,PP
2012,3533254,SP,prefeito,PSDB
2012,3538600,SP,prefeito,PSDB
2012,3541505,SP,prefeito,PDT
2012,3545159,SP,prefeito,PDT
2012,3545308,SP,prefeito,PMDB
2012,3545407,SP,prefeito,PTB
2012,3547908,SP,prefeito,PV
2012,3555208,SP,prefeito,PSDB
2012,3556800,SP,prefeito,PSD
2012,3556958,SP,prefeito,PSDB
2016,3500550,SP,prefeito,REPUBLICANOS
2016,3503802,SP,prefeito,PSDB
2016,3507902,SP,prefeito,PTB
2016,3508306,SP,prefeito,PTB
2016,3513504,SP,prefeito,PSDB
2016,3514908,SP,prefeito,MDB
2016,3514924,SP,prefeito,PTB
2016,3518404,SP,prefeito,PSB
2016,3519105,SP,prefeito,PSB
2016,3522703,SP,prefeito,PTC
2016,3523800,SP,prefeito,PSDB
2016,3524600,SP,prefeito,PTB
2016,3524709,SP,prefeito,MDB
2016,3526902,SP,prefeito,PSD
2016,3528403,SP,prefeito,MDB
2016,3528700,SP,prefeito,PDT
2016,3528908,SP,prefeito,DEM
2016,3529203,SP,prefeito,PV
2016,3532603,SP,prefeito,SOLIDARIEDADE
2016,3535903,SP,prefeito,PSD
2016,3536257,SP,prefeito,PSD
2016,3540200,SP,prefeito,PSB
2016,3540259,SP,prefeito,PTB
2016,3540507,SP,prefeito,PTB
2016,3541109,SP,prefeito,PRP
2016,3546900,SP,prefeito,PL
2016,3547650,SP,prefeito,PSD
2016,3550407,SP,prefeito,PSD
2016,3551801,SP,prefeito,MDB
2016,3556909,SP,prefeito,PP
2016,3557204,SP,prefeito,MDB
2016,3516200,SP,prefeito,DEM
2020,3506201,SP,prefeito,MDB
2020,3509254,SP,prefeito,PSDB
2020,3509452,SP,prefeito,PP
2020,3514502,SP,prefeito,PP
2020,3515186,SP,prefeito,PODE
2020,3515608,SP,prefeito,PTB
2020,3518503,SP,prefeito,MDB
2020,3519055,SP,prefeito,PSD
2020,3521705,SP,prefeito,PSDB
2020,3523404,SP,prefeito,PSDB
2020,3526407,SP,prefeito,PSD
2020,3527009,SP,prefeito,PSDB
2020,3527108,SP,prefeito,PP
2020,3528304,SP,prefeito,PSDB
2020,3528858,SP,prefeito,PSDB
2020,3534104,SP,prefeito,PDT
2020,3537305,SP,prefeito,PSD
2020,3537602,SP,prefeito,PSDB
2020,3538808,SP,prefeito,DEM
2020,3539103,SP,prefeito,PSD
2020,3540259,SP,prefeito,PP
2020,3541307,SP,prefeito,PSDB
2020,3544103,SP,prefeito,PODE
2020,3545308,SP,prefeito,PSDB
2020,3548302,SP,prefeito,PSDB
2020,3549003,SP,prefeito,PTB
2020,3549409,SP,prefeito,MDB
2020,3556503,SP,prefeito,PSDB
2008,3507605,SP,prefeito,DEM
2008,3508009,SP,prefeito,PDT
2008,3513801,SP,prefeito,PT
2008,3514601,SP,prefeito,PP
2008,3515194,SP,prefeito,PSDB
2008,3515905,SP,prefeito,DEM
2008,3520608,SP,prefeito,DEM
2008,3520707,SP,prefeito,PSB
2008,3521002,SP,prefeito,PSDB
2008,3522158,SP,prefeito,DEM
2008,3524303,SP,prefeito,PPS
2008,3524808,SP,prefeito,PT
2008,3527405,SP,prefeito,PT
2008,3528908,SP,prefeito,PMDB
2008,3532405,SP,prefeito,PSDB
2008,3532843,SP,prefeito,DEM
2008,3533809,SP,prefeito,PSB
2008,3535309,SP,prefeito,PR
2008,3536406,SP,prefeito,PSDB
2008,3536604,SP,prefeito,PDT
2008,3536802,SP,prefeito,PSDB
2008,3541000,SP,prefeito,PSDB
2008,3543303,SP,prefeito,PV
2008,3546900,SP,prefeito,PSDB
2008,3553658,SP,prefeito,PMDB
2008,3554904,SP,prefeito,PDT
2012,3501301,SP,prefeito,PV
2012,3501806,SP,prefeito,PP
2012,3502606,SP,prefeito,DEM
2012,3505906,SP,prefeito,PTB
2012,3507100,SP,prefeito,PV
2012,3510807,SP,prefeito,PSDB
2012,3513405,SP,prefeito,PR
2012,3514700,SP,prefeito,PDT
2012,3514924,SP,prefeito,PSDB
2012,3515004,SP,prefeito,PT
2012,3516804,SP,prefeito,PSB
2012,3520707,SP,prefeito,PSD
2012,3522703,SP,prefeito,PMDB
2012,3526407,SP,prefeito,PT
2012,3526506,SP,prefeito,PSDB
2012,3529658,SP,prefeito,PSDB
2012,3530300,SP,prefeito,PDT
2012,3536570,SP,prefeito,PR
2012,3539301,SP,prefeito,PDT
2012,3542909,SP,prefeito,PMDB
2012,3544103,SP,prefeito,PSDB
2012,3544707,SP,prefeito,DEM
2012,3544905,SP,prefeito,PT
2012,3551207,SP,prefeito,PDT
2012,3551603,SP,prefeito,DEM
2012,3553807,SP,prefeito,PSDB
2012,3554904,SP,prefeito,PDT
2016,3501004,SP,prefeito,PSD
2016,3502705,SP,prefeito,MDB
2016,3507100,SP,prefeito,PSDB
2016,3509205,SP,prefeito,PSD
2016,3511003,SP,prefeito,DEM
2016,3514502,SP,prefeito,CIDADANIA
2016,3515129,SP,prefeito,PTB
2016,3520426,SP,prefeito,PSDB
2016,3523701,SP,prefeito,PP
2016,3524204,SP,prefeito,PSD
2016,3524303,SP,prefeito,CIDADANIA
2016,3525201,SP,prefeito,DEM
2016,3526001,SP,prefeito,PSDB
2016,3526803,SP,prefeito,REDE
2016,3529708,SP,prefeito,PSDB
2016,3531001,SP,prefeito,MDB
2016,3534807,SP,prefeito,PV
2016,3534906,SP,prefeito,PSDB
2016,3536505,SP,prefeito,PSDB
2016,3537107,SP,prefeito,PSB
2016,3539202,SP,prefeito,DEM
2016,3540853,SP,prefeito,PV
2016,3542909,SP,prefeito,PSDB
2016,3545209,SP,prefeito,PP
2016,3551306,SP,prefeito,PSB
2016,3556503,SP,prefeito,PV
2016,3530102,SP,prefeito,PSL
2020,3501608,SP,prefeito,PV
2020,3502507,SP,prefeito,PODE
2020,3505203,SP,prefeito,MDB
2020,3512704,SP,prefeito,DEM
2020,3512803,SP,prefeito,PP
2020,3512902,SP,prefeito,PP
2020,3515509,SP,prefeito,DEM
2020,3519105,SP,prefeito,DEM
2020,3526308,SP,prefeito,PL
2020,3530409,SP,prefeito,PSDB
2020,3532108,SP,prefeito,PODE
2020,3532827,SP,prefeito,PTB
2020,3533908,SP,prefeito,PSD
2020,3543808,SP,prefeito,PSDB
2020,3545605,SP,prefeito,DEM
2020,3546702,SP,prefeito,PL
2020,3553104,SP,prefeito,DEM
2008,3505609,SP,prefeito,PTB
2008,3505807,SP,prefeito,PSDB
2008,3506409,SP,prefeito,PSDB
2008,3507902,SP,prefeito,PDT
2008,3509205,SP,prefeito,PSDB
2008,3509403,SP,prefeito,PP
2008,3513207,SP,prefeito,PMDB
2008,3516309,SP,prefeito,PT
2008,3518909,SP,prefeito,PT
2008,3519105,SP,prefeito,PSDB
2008,3519600,SP,prefeito,PTB
2008,3520442,SP,prefeito,PP
2008,3521606,SP,prefeito,PSDB
2008,3523008,SP,prefeito,DEM
2008,3525706,SP,prefeito,DEM
2008,3527504,SP,prefeito,PT
2008,3528403,SP,prefeito,PTB
2008,3531100,SP,prefeito,DEM
2008,3535705,SP,prefeito,PP
2008,3535903,SP,prefeito,PSB
2008,3542701,SP,prefeito,PSC
2008,3544004,SP,prefeito,PSB
2008,3544707,SP,prefeito,PSDB
2008,3551108,SP,prefeito,PSDB
2008,3555109,SP,prefeito,PSDB
2008,3555307,SP,prefeito,PMDB
2008,3556909,SP,prefeito,PP
2008,3557105,SP,prefeito,PSDB
2008,3557204,SP,prefeito,PP
2012,3501004,SP,prefeito,PMDB
2012,3501707,SP,prefeito,PTB
2012,3502101,SP,prefeito,PT
2012,3502408,SP,prefeito,PTB
2012,3505351,SP,prefeito,PMDB
2012,3506359,SP,prefeito,DEM
2012,3508405,SP,prefeito,PDT
2012,3509700,SP,prefeito,PSDB
2012,3512100,SP,prefeito,PTB
2012,3512407,SP,prefeito,PV
2012,3516101,SP,prefeito,PSDB
2012,3521507,SP,prefeito,PMDB
2012,3522000,SP,prefeito,PR
2012,3522208,SP,prefeito,PDT
2012,3530003,SP,prefeito,PR
2012,3530508,SP,prefeito,PSD
2012,3531506,SP,prefeito,PSDB
2012,3532157,SP,prefeito,PT
2012,3539400,SP,prefeito,PSDB
2012,3540754,SP,prefeito,PMN
2012,3540853,SP,prefeito,PDT
2012,3541604,SP,prefeito,PT
2012,3546207,SP,prefeito,PSDB
2012,3549102,SP,prefeito,PMDB
2012,3549409,SP,prefeito,PT
2012,3550506,SP,prefeito,PP
2012,3552700,SP,prefeito,PTB
2012,3555406,SP,prefeito,PT
2012,3556107,SP,prefeito,PP
2012,3547809,SP,prefeito,PT
2012,3554102,SP,prefeito,PSDB
2016,3500907,SP,prefeito,PL
2016,3503307,SP,prefeito,PTB
2016,3505351,SP,prefeito,PT
2016,3506706,SP,prefeito,MDB
2016,3510302,SP,prefeito,CIDADANIA
2016,3513108,SP,prefeito,PSDB
2016,3515004,SP,prefeito,REPUBLICANOS
2016,3517307,SP,prefeito,MDB
2016,3520301,SP,prefeito,PSDB
2016,3528601,SP,prefeito,MDB
2016,3534609,SP,prefeito,PSDB
2016,3535507,SP,prefeito,PSDB
2016,3537404,SP,prefeito,PL
2016,3540101,SP,prefeito,CIDADANIA
2016,3543006,SP,prefeito,PTB
2016,3543303,SP,prefeito,PSB
2016,3543501,SP,prefeito,PDT
2016,3546603,SP,prefeito,DEM
2016,3548500,SP,prefeito,PSDB
2016,3550902,SP,prefeito,DEM
2016,3551207,SP,prefeito,PTB
2016,3553005,SP,prefeito,PTB
2016,3555000,SP,prefeito,PV
2016,3518800,SP,prefeito,PSB
