ano,sigla_uf,id_municipio,populacao
2019,SP,3508603,33327
2020,SP,3508603,33581
2010,SP,3508702,18538
2011,SP,3508702,18551
2012,SP,3508702,18563
2013,SP,3508702,18926
2014,SP,3508702,18952
2015,SP,3508702,18976
2016,SP,3508702,19001
2017,SP,3508702,19025
2018,SP,3508702,18961
2019,SP,3508702,18985
2020,SP,3508702,19009
2010,SP,3508801,16607
2011,SP,3508801,16670
2012,SP,3508801,16730
2013,SP,3508801,17346
2014,SP,3508801,17424
2015,SP,3508801,17499
2016,SP,3508801,17573
2017,SP,3508801,17645
2018,SP,3508801,17689
2019,SP,3508801,17767
2020,SP,3508801,17843
2010,SP,3508900,4072
2011,SP,3508900,4072
2012,SP,3508900,4072
2013,SP,3508900,4201
2014,SP,3508900,4204
2015,SP,3508900,4206
2016,SP,3508900,4208
2017,SP,3508900,4211
2018,SP,3508900,4190
2019,SP,3508900,4191
2020,SP,3508900,4193
2010,SP,3509007,86529
2011,SP,3509007,87704
2012,SP,3509007,88841
2013,SP,3509007,93215
2014,SP,3509007,94516
2015,SP,3509007,95780
2016,SP,3509007,97016
2017,SP,3509007,98223
2018,SP,3509007,100129
2019,SP,3509007,101470
2020,SP,3509007,102775
2010,SP,3509106,5039
2011,SP,3509106,5105
2012,SP,3509106,5167
2013,SP,3509106,5418
2014,SP,3509106,5490
2015,SP,3509106,5560
2016,SP,3509106,5628
2017,SP,3509106,5695
2018,SP,3509106,5800
2019,SP,3509106,5874
2020,SP,3509106,5946
2010,SP,3509205,64114
2011,SP,3509205,65139
2012,SP,3509205,66131
2013,SP,3509205,69584
2014,SP,3509205,70710
2015,SP,3509205,71805
2016,SP,3509205,72875
2017,SP,3509205,73921
2018,SP,3509205,75638
2019,SP,3509205,76801
2020,SP,3509205,77934
2010,SP,3509254,28372
2011,SP,3509254,28307
2012,SP,3509254,28243
2013,SP,3509254,29059
2014,SP,3509254,29010
2015,SP,3509254,28962
2016,SP,3509254,28916
2017,SP,3509254,28870
2018,SP,3509254,28605
2019,SP,3509254,28549
2020,SP,3509254,28494
2010,SP,3509304,9768
2011,SP,3509304,9814
2012,SP,3509304,9858
2013,SP,3509304,10232
2014,SP,3509304,10287
2015,SP,3509304,10341
2016,SP,3509304,10393
2017,SP,3509304,10444
2018,SP,3509304,10486
2019,SP,3509304,10542
2020,SP,3509304,10596
2010,SP,3509403,23371
2011,SP,3509403,23571
2012,SP,3509403,23763
2013,SP,3509403,24783
2014,SP,3509403,25009
2015,SP,3509403,25230
2016,SP,3509403,25445
2017,SP,3509403,25655
2018,SP,3509403,25935
2019,SP,3509403,26167
2020,SP,3509403,26393
2010,SP,3509452,5567
2011,SP,3509452,5595
2012,SP,3509452,5622
2013,SP,3509452,5836
2014,SP,3509452,5869
2015,SP,3509452,5901
2016,SP,3509452,5932
2017,SP,3509452,5963
2018,SP,3509452,5991
2019,SP,3509452,6024
2020,SP,3509452,6057
2010,SP,3509502,1080113
2011,SP,3509502,1090386
2012,SP,3509502,1098630
2013,SP,3509502,1144862
2014,SP,3509502,1154617
2015,SP,3509502,1164098
2016,SP,3509502,1173370
2017,SP,3509502,1182429
2018,SP,3509502,1194094
2019,SP,3509502,1204073
2020,SP,3509502,1213792
2010,SP,3509601,74074
2011,SP,3509601,74869
2012,SP,3509601,75637
2013,SP,3509601,79091
2014,SP,3509601,79982
2015,SP,3509601,80847
2016,SP,3509601,81693
2017,SP,3509601,82520
2018,SP,3509601,83735
2019,SP,3509601,84650
2020,SP,3509601,85541
2010,SP,3509700,47789
2011,SP,3509700,48061
2012,SP,3509700,48324
2013,SP,3509700,50221
2014,SP,3509700,50541
2015,SP,3509700,50852
2016,SP,3509700,51157
2017,SP,3509700,51454
2018,SP,3509700,51763
2019,SP,3509700,52088
2020,SP,3509700,52405
2010,SP,3509809,4539
2011,SP,3509809,4567
2012,SP,3509809,4594
2013,SP,3509809,4776
2014,SP,3509809,4808
2015,SP,3509809,4839
2016,SP,3509809,4870
2017,SP,3509809,4900
2018,SP,3509809,4932
2019,SP,3509809,4965
2020,SP,3509809,4997
2010,SP,3509908,12226
2011,SP,3509908,12221
2012,SP,3509908,12216
2013,SP,3509908,12598
2014,SP,3509908,12601
2015,SP,3509908,12604
2016,SP,3509908,12606
2017,SP,3509908,12609
2018,SP,3509908,12539
2019,SP,3509908,12540
2020,SP,3509908,12541
2010,SP,3509957,4385
2011,SP,3509957,4445
2012,SP,3509957,4502
2013,SP,3509957,4722
2014,SP,3509957,4788
2015,SP,3509957,4852
2016,SP,3509957,4914
2017,SP,3509957,4975
2018,SP,3509957,5071
2019,SP,3509957,5138
2020,SP,3509957,5204
2010,SP,3510005,29884
2011,SP,3510005,29931
2012,SP,3510005,29976
2013,SP,3510005,30993
2014,SP,3510005,31063
2015,SP,3510005,31131
2016,SP,3510005,31198
2017,SP,3510005,31263
2018,SP,3510005,31212
2019,SP,3510005,31280
2020,SP,3510005,31346
2010,SP,3510104,2668
2011,SP,3510104,2673
2012,SP,3510104,2677
2013,SP,3510104,2767
2014,SP,3510104,2773
2015,SP,3510104,2780
2016,SP,3510104,2786
2017,SP,3510104,2792
2018,SP,3510104,2787
2019,SP,3510104,2793
2020,SP,3510104,2799
2010,SP,3510153,4369
2011,SP,3510153,4438
2012,SP,3510153,4504
2013,SP,3510153,4737
2014,SP,3510153,4812
2015,SP,3510153,4884
2016,SP,3510153,4956
2017,SP,3510153,5025
2018,SP,3510153,5139
2019,SP,3510153,5216
2020,SP,3510153,5292
2010,SP,3510203,46178
2011,SP,3510203,46136
2012,SP,3510203,46095
2013,SP,3510203,47510
2014,SP,3510203,47498
2015,SP,3510203,47486
2016,SP,3510203,47475
2017,SP,3510203,47463
2018,SP,3510203,47159
2019,SP,3510203,47138
2020,SP,3510203,47118
2010,SP,3510302,17532
2011,SP,3510302,17785
2012,SP,3510302,18029
2013,SP,3510302,18933
2014,SP,3510302,19212
2015,SP,3510302,19482
2016,SP,3510302,19747
2017,SP,3510302,20005
2018,SP,3510302,20419
2019,SP,3510302,20706
2020,SP,3510302,20985
2010,SP,3510401,48576
2011,SP,3510401,49122
2012,SP,3510401,49650
2013,SP,3510401,51949
2014,SP,3510401,52559
2015,SP,3510401,53152
2016,SP,3510401,53731
2017,SP,3510401,54298
2018,SP,3510401,55141
2019,SP,3510401,55768
2020,SP,3510401,56379
2010,SP,3510500,100840
2011,SP,3510500,102523
2012,SP,3510500,104150
2013,SP,3510500,109678
2014,SP,3510500,111524
2015,SP,3510500,113317
2016,SP,3510500,115071
2017,SP,3510500,116786
2018,SP,3510500,119625
2019,SP,3510500,121532
2020,SP,3510500,123389
2010,SP,3510609,369584
2011,SP,3510609,371502
2012,SP,3510609,373358
2013,SP,3510609,387788
2014,SP,3510609,390073
2015,SP,3510609,392294
2016,SP,3510609,394465
2017,SP,3510609,396587
2018,SP,3510609,398611
2019,SP,3510609,400927
2020,SP,3510609,403183
2010,SP,3510708,11805
2011,SP,3510708,11821
2012,SP,3510708,11836
2013,SP,3510708,12233
2014,SP,3510708,12257
2015,SP,3510708,12281
2016,SP,3510708,12305
2017,SP,3510708,12328
2018,SP,3510708,12303
2019,SP,3510708,12326
2020,SP,3510708,12349
2010,SP,3510807,28307
2011,SP,3510807,28423
2012,SP,3510807,28535
2013,SP,3510807,29597
2014,SP,3510807,29739
2015,SP,3510807,29877
2016,SP,3510807,30012
2017,SP,3510807,30144
2018,SP,3510807,30237
2019,SP,3510807,30380
2020,SP,3510807,30520
2010,SP,3510906,2634
2011,SP,3510906,2616
2012,SP,3510906,2599
2013,SP,3510906,2657
2014,SP,3510906,2640
2015,SP,3510906,2623
2016,SP,3510906,2607
2017,SP,3510906,2591
2018,SP,3510906,2542
2019,SP,3510906,2523
2020,SP,3510906,2505
2010,SP,3511003,18003
2011,SP,3511003,18238
2012,SP,3511003,18465
2013,SP,3511003,19360
2014,SP,3511003,19620
2015,SP,3511003,19873
2016,SP,3511003,20120
2017,SP,3511003,20362
2018,SP,3511003,20738
2019,SP,3511003,21006
2020,SP,3511003,21267
2010,SP,3511102,112820
2011,SP,3511102,113356
2012,SP,3511102,113873
2013,SP,3511102,118209
2014,SP,3511102,118853
2015,SP,3511102,119480
2016,SP,3511102,120092
2017,SP,3511102,120691
2018,SP,3511102,121210
2019,SP,3511102,121862
2020,SP,3511102,122497
2010,SP,3511201,7127
2011,SP,3511201,7171
2012,SP,3511201,7214
2013,SP,3511201,7502
2014,SP,3511201,7553
2015,SP,3511201,7603
2016,SP,3511201,7652
2017,SP,3511201,7700
2018,SP,3511201,7752
2019,SP,3511201,7804
2020,SP,3511201,7855
2010,SP,3511300,7972
2011,SP,3511300,8070
2012,SP,3511300,8165
2013,SP,3511300,8553
2014,SP,3511300,8662
2015,SP,3511300,8767
2016,SP,3511300,8870
2017,SP,3511300,8971
2018,SP,3511300,9125
2019,SP,3511300,9237
2020,SP,3511300,9346
2010,SP,3511409,17532
2011,SP,3511409,17716
2012,SP,3511409,17893
2013,SP,3511409,18703
2014,SP,3511409,18909
2015,SP,3511409,19109
2016,SP,3511409,19304
2017,SP,3511409,19495
2018,SP,3511409,19774
2019,SP,3511409,19985
2020,SP,3511409,20191
2010,SP,3511508,39617
2011,SP,3511508,40393
2012,SP,3511508,41144
2013,SP,3511508,43473
2014,SP,3511508,44320
2015,SP,3511508,45142
2016,SP,3511508,45947
2017,SP,3511508,46733
2018,SP,3511508,48074
2019,SP,3511508,48949
2020,SP,3511508,49802
2010,SP,3511607,15540
2011,SP,3511607,15744
2012,SP,3511607,15942
2013,SP,3511607,16717
2014,SP,3511607,16943
2015,SP,3511607,17163
2016,SP,3511607,17378
2017,SP,3511607,17587
2018,SP,3511607,17915
2019,SP,3511607,18148
2020,SP,3511607,18375
2010,SP,3511706,15085
2011,SP,3511706,15243
2012,SP,3511706,15395
2013,SP,3511706,16092
2014,SP,3511706,16268
2015,SP,3511706,16440
2016,SP,3511706,16608
2017,SP,3511706,16772
2018,SP,3511706,17009
2019,SP,3511706,17190
2020,SP,3511706,17367
2010,SP,3511904,7065
2011,SP,3511904,7193
2012,SP,3511904,7316
2013,SP,3511904,7717
2014,SP,3511904,7856
2015,SP,3511904,7992
2016,SP,3511904,8124
2017,SP,3511904,8254
2018,SP,3511904,8472
2019,SP,3511904,8617
2020,SP,3511904,8757
2010,SP,3512001,17371
2011,SP,3512001,17426
2012,SP,3512001,17478
2013,SP,3512001,18107
2014,SP,3512001,18177
2015,SP,3512001,18245
2016,SP,3512001,18311
2017,SP,3512001,18376
2018,SP,3512001,18398
2019,SP,3512001,18468
2020,SP,3512001,18535
2010,SP,3512100,5994
2011,SP,3512100,5998
2012,SP,3512100,6001
2013,SP,3512100,6196
2014,SP,3512100,6203
2015,SP,3512100,6211
2016,SP,3512100,6218
2017,SP,3512100,6225
2018,SP,3512100,6203
2019,SP,3512100,6210
2020,SP,3512100,6216
2010,SP,3512209,25229
2011,SP,3512209,25425
2012,SP,3512209,25615
2013,SP,3512209,26689
2014,SP,3512209,26914
2015,SP,3512209,27132
2016,SP,3512209,27345
2017,SP,3512209,27554
2018,SP,3512209,27820
2019,SP,3512209,28050
2020,SP,3512209,28273
2010,SP,3512308,16288
2011,SP,3512308,16395
2012,SP,3512308,16497
2013,SP,3512308,17162
2014,SP,3512308,17286
2015,SP,3512308,17406
2016,SP,3512308,17523
2017,SP,3512308,17638
2018,SP,3512308,17770
2019,SP,3512308,17896
2020,SP,3512308,18019
2010,SP,3512407,21080
2011,SP,3512407,21348
2012,SP,3512407,21607
2013,SP,3512407,22648
2014,SP,3512407,22945
2015,SP,3512407,23234
2016,SP,3512407,23517
2017,SP,3512407,23793
2018,SP,3512407,24221
2019,SP,3512407,24528
2020,SP,3512407,24826
2010,SP,3512506,5238
2011,SP,3512506,5302
2012,SP,3512506,5362
2013,SP,3512506,5615
2014,SP,3512506,5685
2015,SP,3512506,5753
2016,SP,3512506,5820
2017,SP,3512506,5885
2018,SP,3512506,5986
2019,SP,3512506,6058
2020,SP,3512506,6129
2010,SP,3512605,5001
2011,SP,3512605,4956
2012,SP,3512605,4913
2013,SP,3512605,5009
2014,SP,3512605,4965
2015,SP,3512605,4922
2016,SP,3512605,4881
2017,SP,3512605,4840
2018,SP,3512605,4728
2019,SP,3512605,4681
2020,SP,3512605,4635
2010,SP,3512704,3874
2011,SP,3512704,3881
2012,SP,3512704,3887
2013,SP,3512704,4018
2014,SP,3512704,4027
2015,SP,3512704,4036
2016,SP,3512704,4045
2017,SP,3512704,4054
2018,SP,3512704,4047
2019,SP,3512704,4055
2020,SP,3512704,4064
2010,SP,3512803,58827
2011,SP,3512803,59938
2012,SP,3512803,61013
2013,SP,3512803,64415
2014,SP,3512803,65628
2015,SP,3512803,66807
2016,SP,3512803,67960
2017,SP,3512803,69086
2018,SP,3512803,70998
2019,SP,3512803,72252
2020,SP,3512803,73474
2010,SP,3512902,7214
2011,SP,3512902,7202
2012,SP,3512902,7191
2013,SP,3512902,7404
2014,SP,3512902,7396
2015,SP,3512902,7388
2016,SP,3512902,7381
2017,SP,3512902,7374
2018,SP,3512902,7316
2019,SP,3512902,7307
2020,SP,3512902,7298
2010,SP,3513009,201150
2011,SP,3513009,205154
2012,SP,3513009,209027
2013,SP,3513009,220941
2014,SP,3513009,225306
2015,SP,3513009,229548
2016,SP,3513009,233696
2017,SP,3513009,237750
2018,SP,3513009,244694
2019,SP,3513009,249210
2020,SP,3513009,253608
2010,SP,3513108,31691
2011,SP,3513108,31943
2012,SP,3513108,32187
2013,SP,3513108,33543
2014,SP,3513108,33831
2015,SP,3513108,34110
2016,SP,3513108,34384
2017,SP,3513108,34651
2018,SP,3513108,34998
2019,SP,3513108,35292
2020,SP,3513108,35579
2010,SP,3513207,7588
2011,SP,3513207,7666
2012,SP,3513207,7741
2013,SP,3513207,8089
2014,SP,3513207,8176
2015,SP,3513207,8260
2016,SP,3513207,8343
2017,SP,3513207,8424
2018,SP,3513207,8541
2019,SP,3513207,8631
2020,SP,3513207,8718
2010,SP,3513306,2274
2011,SP,3513306,2249
2012,SP,3513306,2224
2013,SP,3513306,2260
2014,SP,3513306,2234
2015,SP,3513306,2209
2016,SP,3513306,2185
2017,SP,3513306,2161
2018,SP,3513306,2100
2019,SP,3513306,2073
2020,SP,3513306,2046
2010,SP,3513405,77039
2011,SP,3513405,77312
2012,SP,3513405,77575
2013,SP,3513405,80408
2014,SP,3513405,80749
2015,SP,3513405,81082
2016,SP,3513405,81406
2017,SP,3513405,81724
2018,SP,3513405,81895
2019,SP,3513405,82238
2020,SP,3513405,82571
2010,SP,3513504,118720
2011,SP,3513504,119520
2012,SP,3513504,120293
2013,SP,3513504,125178
2014,SP,3513504,126105
2015,SP,3513504,127006
2016,SP,3513504,127887
2017,SP,3513504,128748
2018,SP,3513504,129760
2019,SP,3513504,130705
2020,SP,3513504,131626
2010,SP,3513603,21866
2011,SP,3513603,21773
2012,SP,3513603,21682
2013,SP,3513603,22251
2014,SP,3513603,22167
2015,SP,3513603,22086
2016,SP,3513603,22007
2017,SP,3513603,21929
2018,SP,3513603,21639
2019,SP,3513603,21547
2020,SP,3513603,21459
2010,SP,3513702,31056
2011,SP,3513702,31220
2012,SP,3513702,31379
2013,SP,3513702,32595
2014,SP,3513702,32790
2015,SP,3513702,32980
2016,SP,3513702,33165
2017,SP,3513702,33346
2018,SP,3513702,33520
2019,SP,3513702,33718
2020,SP,3513702,33910
2010,SP,3513801,386089
2011,SP,3513801,388576
2012,SP,3513801,390980
2013,SP,3513801,406718
2014,SP,3513801,409613
2015,SP,3513801,412428
2016,SP,3513801,415180
2017,SP,3513801,417869
2018,SP,3513801,420934
2019,SP,3513801,423884
2020,SP,3513801,426757
2010,SP,3513850,1689
2011,SP,3513850,1695
2012,SP,3513850,1699
2013,SP,3513850,1760
2014,SP,3513850,1766
2015,SP,3513850,1772
2016,SP,3513850,1779
2017,SP,3513850,1785
2018,SP,3513850,1786
2019,SP,3513850,1793
2020,SP,3513850,1799
2010,SP,3513900,11208
2011,SP,3513900,11146
2012,SP,3513900,11086
2013,SP,3513900,11604
2014,SP,3513900,11547
2015,SP,3513900,11492
2016,SP,3513900,11437
2017,SP,3513900,11384
2018,SP,3513900,11208
2019,SP,3513900,11146
2020,SP,3513900,11086
2010,SP,3514007,7939
2011,SP,3514007,8011
2012,SP,3514007,8080
2013,SP,3514007,8432
2014,SP,3514007,8513
2015,SP,3514007,8592
2016,SP,3514007,8669
2017,SP,3514007,8744
2018,SP,3514007,8846
2019,SP,3514007,8929
2020,SP,3514007,9010
2010,SP,3514106,24761
2011,SP,3514106,24933
2012,SP,3514106,25100
2013,SP,3514106,26126
2014,SP,3514106,26324
2015,SP,3514106,26517
2016,SP,3514106,26706
2017,SP,3514106,26891
2018,SP,3514106,27112
2019,SP,3514106,27315
2020,SP,3514106,27512
2010,SP,3514205,2096
2011,SP,3514205,2092
2012,SP,3514205,2088
2013,SP,3514205,2148
2014,SP,3514205,2145
2015,SP,3514205,2142
2016,SP,3514205,2139
2017,SP,3514205,2136
2018,SP,3514205,2119
2019,SP,3514205,2115
2020,SP,3514205,2112
2010,SP,3514304,8609
2011,SP,3514304,8610
2012,SP,3514304,8610
2013,SP,3514304,8884
2014,SP,3514304,8890
2015,SP,3514304,8897
2016,SP,3514304,8903
2017,SP,3514304,8909
2018,SP,3514304,8868
2019,SP,3514304,8873
2020,SP,3514304,8878
2010,SP,3514403,43258
2011,SP,3514403,43470
2012,SP,3514403,43675
2013,SP,3514403,45346
2014,SP,3514403,45600
2015,SP,3514403,45847
2016,SP,3514403,46088
2017,SP,3514403,46324
2018,SP,3514403,46536
2019,SP,3514403,46793
2020,SP,3514403,47043
2010,SP,3514502,12251
2011,SP,3514502,12234
2012,SP,3514502,12218
2013,SP,3514502,12585
2014,SP,3514502,12576
2015,SP,3514502,12567
2016,SP,3514502,12558
2017,SP,3514502,12549
2018,SP,3514502,12457
2019,SP,3514502,12445
2020,SP,3514502,12433
2010,SP,3514601,8143
2011,SP,3514601,8284
2012,SP,3514601,8421
2013,SP,3514601,8874
2014,SP,3514601,9028
2015,SP,3514601,9178
2016,SP,3514601,9325
2017,SP,3514601,9468
2018,SP,3514601,9708
2019,SP,3514601,9868
2020,SP,3514601,10023
2010,SP,3514700,6318
2011,SP,3514700,6279
2012,SP,3514700,6242
2013,SP,3514700,6389
2014,SP,3514700,6352
2015,SP,3514700,6316
2016,SP,3514700,6281
2017,SP,3514700,6247
2018,SP,3514700,6141
2019,SP,3514700,6102
2020,SP,3514700,6064
2010,SP,3514809,14641
2011,SP,3514809,14680
2012,SP,3514809,14718
2013,SP,3514809,15238
2014,SP,3514809,15289
2015,SP,3514809,15339
2016,SP,3514809,15388
2017,SP,3514809,15436
2018,SP,3514809,15443
2019,SP,3514809,15494
2020,SP,3514809,15544
2010,SP,3514908,15775
2011,SP,3514908,15920
2012,SP,3514908,16060
2013,SP,3514908,16762
2014,SP,3514908,16926
2015,SP,3514908,17085
2016,SP,3514908,17241
2017,SP,3514908,17393
2018,SP,3514908,17604
2019,SP,3514908,17772
2020,SP,3514908,17936
2010,SP,3514924,3120
2011,SP,3514924,3162
2012,SP,3514924,3202
2013,SP,3514924,3359
2014,SP,3514924,3406
2015,SP,3514924,3451
2016,SP,3514924,3494
2017,SP,3514924,3537
2018,SP,3514924,3604
2019,SP,3514924,3651
2020,SP,3514924,3697
2010,SP,3514957,2423
2011,SP,3514957,2419
2012,SP,3514957,2415
2013,SP,3514957,2486
2014,SP,3514957,2484
2015,SP,3514957,2481
2016,SP,3514957,2479
2017,SP,3514957,2476
2018,SP,3514957,2456
2019,SP,3514957,2452
2020,SP,3514957,2449
2010,SP,3515004,240230
2011,SP,3515004,242730
2012,SP,3515004,245148
2013,SP,3515004,256247
2014,SP,3515004,259053
2015,SP,3515004,261781
2016,SP,3515004,264448
2017,SP,3515004,267054
2018,SP,3515004,270843
2019,SP,3515004,273726
2020,SP,3515004,276535
2010,SP,3515103,62769
2011,SP,3515103,63219
2012,SP,3515103,63653
2013,SP,3515103,66273
2014,SP,3515103,66792
2015,SP,3515103,67296
2016,SP,3515103,67788
2017,SP,3515103,68270
2018,SP,3515103,68856
2019,SP,3515103,69385
2020,SP,3515103,69901
2010,SP,3515129,3020
2011,SP,3515129,3030
2012,SP,3515129,3040
2013,SP,3515129,3149
2014,SP,3515129,3162
2015,SP,3515129,3174
2016,SP,3515129,3186
2017,SP,3515129,3197
2018,SP,3515129,3202
2019,SP,3515129,3214
2020,SP,3515129,3227
2010,SP,3515152,15721
2011,SP,3515152,16158
2012,SP,3515152,16580
2013,SP,3515152,17681
2014,SP,3515152,18153
2015,SP,3515152,18611
2016,SP,3515152,19059
2017,SP,3515152,19497
2018,SP,3515152,20284
2019,SP,3515152,20773
2020,SP,3515152,21249
2010,SP,3515186,41907
2011,SP,3515186,42017
2012,SP,3515186,42123
2013,SP,3515186,43611
2014,SP,3515186,43756
2015,SP,3515186,43897
2016,SP,3515186,44036
2017,SP,3515186,44170
2018,SP,3515186,44186
2019,SP,3515186,44330
2020,SP,3515186,44471
2010,SP,3515194,4244
2011,SP,3515194,4288
2012,SP,3515194,4330
2013,SP,3515194,4525
2014,SP,3515194,4574
2015,SP,3515194,4621
2016,SP,3515194,4668
2017,SP,3515194,4713
2018,SP,3515194,4779
2019,SP,3515194,4829
2020,SP,3515194,4878
2010,SP,3515202,8208
2011,SP,3515202,8205
2012,SP,3515202,8201
2013,SP,3515202,8458
2014,SP,3515202,8460
2015,SP,3515202,8462
2016,SP,3515202,8464
2017,SP,3515202,8466
2018,SP,3515202,8418
2019,SP,3515202,8419
2020,SP,3515202,8419
2010,SP,3515301,2658
2011,SP,3515301,2661
2012,SP,3515301,2663
2013,SP,3515301,2752
2014,SP,3515301,2756
2015,SP,3515301,2761
2016,SP,3515301,2765
2017,SP,3515301,2769
2018,SP,3515301,2762
2019,SP,3515301,2766
2020,SP,3515301,2770
2010,SP,3515350,9585
2011,SP,3515350,9537
2012,SP,3515350,9491
2013,SP,3515350,9729
2014,SP,3515350,9685
2015,SP,3515350,9642
2016,SP,3515350,9600
2017,SP,3515350,9559
2018,SP,3515350,9419
2019,SP,3515350,9371
2020,SP,3515350,9325
2010,SP,3515400,15320
2011,SP,3515400,15344
2012,SP,3515400,15367
2013,SP,3515400,15889
2014,SP,3515400,15925
2015,SP,3515400,15960
2016,SP,3515400,15994
2017,SP,3515400,16028
2018,SP,3515400,16001
2019,SP,3515400,16036
2020,SP,3515400,16070
2010,SP,3515509,64696
2011,SP,3515509,64931
2012,SP,3515509,65157
2013,SP,3515509,67543
2014,SP,3515509,67836
2015,SP,3515509,68120
2016,SP,3515509,68399
2017,SP,3515509,68670
2018,SP,3515509,68823
2019,SP,3515509,69116
2020,SP,3515509,69402
2010,SP,3515608,5534
2011,SP,3515608,5542
2012,SP,3515608,5550
2013,SP,3515608,5736
2014,SP,3515608,5748
2015,SP,3515608,5760
2016,SP,3515608,5771
2017,SP,3515608,5782
2018,SP,3515608,5771
2019,SP,3515608,5783
2020,SP,3515608,5794
2010,SP,3515657,1563
2011,SP,3515657,1574
2012,SP,3515657,1583
2013,SP,3515657,1646
2014,SP,3515657,1658
2015,SP,3515657,1669
2016,SP,3515657,1680
2017,SP,3515657,1691
2018,SP,3515657,1704
2019,SP,3515657,1716
2020,SP,3515657,1727
2010,SP,3515707,168306
2011,SP,3515707,170297
2012,SP,3515707,172222
2013,SP,3515707,180326
2014,SP,3515707,182544
2015,SP,3515707,184700
2016,SP,3515707,186808
2017,SP,3515707,188868
2018,SP,3515707,191993
2019,SP,3515707,194276
2020,SP,3515707,196500
2010,SP,3515806,1752
2011,SP,3515806,1720
2012,SP,3515806,1688
2013,SP,3515806,1699
2014,SP,3515806,1666
2015,SP,3515806,1634
2016,SP,3515806,1602
2017,SP,3515806,1571
2018,SP,3515806,1499
2019,SP,3515806,1464
2020,SP,3515806,1430
2010,SP,3515905,3003
2011,SP,3515905,2987
2012,SP,3515905,2970
2013,SP,3515905,3042
2014,SP,3515905,3027
2015,SP,3515905,3011
2016,SP,3515905,2996
2017,SP,3515905,2982
2018,SP,3515905,2934
2019,SP,3515905,2917
2020,SP,3515905,2900
2010,SP,3516002,12848
2011,SP,3516002,12982
2012,SP,3516002,13112
2013,SP,3516002,13704
2014,SP,3516002,13854
2015,SP,3516002,14000
2016,SP,3516002,14143
2017,SP,3516002,14282
2018,SP,3516002,14486
2019,SP,3516002,14640
2020,SP,3516002,14790
2010,SP,3516101,2829
2011,SP,3516101,2807
2012,SP,3516101,2785
2013,SP,3516101,2843
2014,SP,3516101,2821
2015,SP,3516101,2799
2016,SP,3516101,2778
2017,SP,3516101,2758
2018,SP,3516101,2699
2019,SP,3516101,2676
2020,SP,3516101,2653
2010,SP,3516200,318640
2011,SP,3516200,321012
2012,SP,3516200,323307
2013,SP,3516200,336734
2014,SP,3516200,339461
2015,SP,3516200,342112
2016,SP,3516200,344704
2017,SP,3516200,347237
2018,SP,3516200,350400
2019,SP,3516200,353187
2020,SP,3516200,355901
2010,SP,3516309,154472
2011,SP,3516309,156064
2012,SP,3516309,157603
2013,SP,3516309,164718
2014,SP,3516309,166505
2015,SP,3516309,168243
2016,SP,3516309,169942
2017,SP,3516309,171602
2018,SP,3516309,174008
2019,SP,3516309,175844
2020,SP,3516309,177633
2010,SP,3516408,131604
2011,SP,3516408,133407
2012,SP,3516408,135150
2013,SP,3516408,141824
2014,SP,3516408,143817
2015,SP,3516408,145755
2016,SP,3516408,147650
2017,SP,3516408,149502
2018,SP,3516408,152433
2019,SP,3516408,154489
2020,SP,3516408,156492
2010,SP,3516507,2708
2011,SP,3516507,2707
2012,SP,3516507,2706
2013,SP,3516507,2790
2014,SP,3516507,2790
2015,SP,3516507,2790
2016,SP,3516507,2791
2017,SP,3516507,2791
2018,SP,3516507,2776
2019,SP,3516507,2776
2020,SP,3516507,2776
2010,SP,3516606,7011
2011,SP,3516606,6947
2012,SP,3516606,6884
2013,SP,3516606,7019
2014,SP,3516606,6956
2015,SP,3516606,6894
2016,SP,3516606,6834
2017,SP,3516606,6776
2018,SP,3516606,6615
2019,SP,3516606,6548
2020,SP,3516606,6482
2010,SP,3516705,43115
2011,SP,3516705,43112
2012,SP,3516705,43108
2013,SP,3516705,44479
2014,SP,3516705,44506
2015,SP,3516705,44532
2016,SP,3516705,44557
2017,SP,3516705,44582
2018,SP,3516705,44370
2019,SP,3516705,44390
2020,SP,3516705,44409
2010,SP,3516804,4193
2011,SP,3516804,4240
2012,SP,3516804,4285
2013,SP,3516804,4482
2014,SP,3516804,4534
2015,SP,3516804,4585
2016,SP,3516804,4634
2017,SP,3516804,4683
2018,SP,3516804,4754
2019,SP,3516804,4808
2020,SP,3516804,4860
2010,SP,3516853,4419
2011,SP,3516853,4442
2012,SP,3516853,4464
2013,SP,3516853,4635
2014,SP,3516853,4662
2015,SP,3516853,4688
2016,SP,3516853,4714
2017,SP,3516853,4739
2018,SP,3516853,4762
2019,SP,3516853,4789
2020,SP,3516853,4815
2010,SP,3516903,10669
2011,SP,3516903,10658
2012,SP,3516903,10646
2013,SP,3516903,10970
2014,SP,3516903,10966
2015,SP,3516903,10961
2016,SP,3516903,10956
2017,SP,3516903,10951
2018,SP,3516903,10876
2019,SP,3516903,10869
2020,SP,3516903,10862
2010,SP,3517000,10765
2011,SP,3517000,10796
2012,SP,3517000,10825
2013,SP,3517000,11209
2014,SP,3517000,11249
2015,SP,3517000,11287
2016,SP,3517000,11325
2017,SP,3517000,11362
2018,SP,3517000,11370
2019,SP,3517000,11409
2020,SP,3517000,11447
2010,SP,3517109,4565
2011,SP,3517109,4576
2012,SP,3517109,4586
2013,SP,3517109,4745
2014,SP,3517109,4759
