ano,id_municipio_7digitos,pib
2017,3544202,226414766
2018,3544202,251748381
2019,3544202,220048410
2010,3544251,876860915
2011,3544251,899399113
2012,3544251,1034335914
2013,3544251,1113516758
2014,3544251,1215621898
2015,3544251,1709344517
2016,3544251,2235751882
2017,3544251,1255674215
2018,3544251,1195667499
2019,3544251,1507515580
2010,3544301,171146537
2011,3544301,208319945
2012,3544301,197179800
2013,3544301,236081298
2014,3544301,229653861
2015,3544301,258693306
2016,3544301,249122811
2017,3544301,286812348
2018,3544301,292162087
2019,3544301,299661657
2010,3544400,59583771
2011,3544400,59301420
2012,3544400,63898300
2013,3544400,44353818
2014,3544400,47487840
2015,3544400,48794440
2016,3544400,57972803
2017,3544400,62349844
2018,3544400,62769274
2019,3544400,65508731
2010,3544509,30424680
2011,3544509,37101440
2012,3544509,43471826
2013,3544509,50531304
2014,3544509,54006808
2015,3544509,58602231
2016,3544509,71320204
2017,3544509,82871437
2018,3544509,77944289
2019,3544509,84346214
2010,3544608,79084770
2011,3544608,78716767
2012,3544608,77497995
2013,3544608,89482342
2014,3544608,104500286
2015,3544608,95812802
2016,3544608,118375771
2017,3544608,120534688
2018,3544608,118072632
2019,3544608,106151472
2010,3544707,23066130
2011,3544707,24437687
2012,3544707,32979310
2013,3544707,33531463
2014,3544707,36234236
2015,3544707,37762181
2016,3544707,41093736
2017,3544707,43456268
2018,3544707,37607623
2019,3544707,38860260
2010,3544806,58097728
2011,3544806,67435925
2012,3544806,81337072
2013,3544806,92430077
2014,3544806,105479850
2015,3544806,104284741
2016,3544806,130470242
2017,3544806,142882857
2018,3544806,142886736
2019,3544806,142665056
2010,3544905,192885116
2011,3544905,209420113
2012,3544905,246503234
2013,3544905,265310703
2014,3544905,284843599
2015,3544905,284636959
2016,3544905,331584448
2017,3544905,368221991
2018,3544905,3701068259
2019,3544905,3668865874
2010,3545001,127546231
2011,3545001,136584456
2012,3545001,145900159
2013,3545001,162547444
2014,3545001,185515873
2015,3545001,192109253
2016,3545001,200322338
2017,3545001,200101717
2018,3545001,202552319
2019,3545001,211234091
2010,3545100,52694189
2011,3545100,54128921
2012,3545100,61904658
2013,3545100,56338227
2014,3545100,59132243
2015,3545100,60354804
2016,3545100,68914974
2017,3545100,72919485
2018,3545100,71572598
2019,3545100,80283121
2010,3545159,116049768
2011,3545159,137169882
2012,3545159,151463547
2013,3545159,169967829
2014,3545159,181150929
2015,3545159,186580301
2016,3545159,225249446
2017,3545159,232163085
2018,3545159,245109210
2019,3545159,244098862
2010,3545209,3296868127
2011,3545209,3917571997
2012,3545209,4385520314
2013,3545209,5019800888
2014,3545209,5535785412
2015,3545209,5878915531
2016,3545209,6037530555
2017,3545209,6784936846
2018,3545209,7290277614
2019,3545209,7737783779
2010,3545308,914589294
2011,3545308,1055768762
2012,3545308,1109475480
2013,3545308,1254431966
2014,3545308,1384636402
2015,3545308,1208702853
2016,3545308,1470215806
2017,3545308,1594546411
2018,3545308,1689198471
2019,3545308,1888611952
2010,3545407,127306617
2011,3545407,139771818
2012,3545407,165632261
2013,3545407,188413133
2014,3545407,169451979
2015,3545407,189988935
2016,3545407,223225195
2017,3545407,213056454
2018,3545407,219933573
2019,3545407,223059175
2010,3545506,238725820
2011,3545506,271356114
2012,3545506,309813284
2013,3545506,319991036
2014,3545506,278005356
2015,3545506,437840680
2016,3545506,504989270
2017,3545506,392448529
2018,3545506,382326428
2019,3545506,361967452
2010,3545605,207180164
2011,3545605,216384088
2012,3545605,230166270
2013,3545605,257142212
2014,3545605,261076598
2015,3545605,280935533
2016,3545605,299347074
2017,3545605,325878431
2018,3545605,309534122
2019,3545605,328121732
2010,3545704,98741037
2011,3545704,106297322
2012,3545704,99624863
2013,3545704,138918524
2014,3545704,156135595
2015,3545704,161076667
2016,3545704,190555793
2017,3545704,209006214
2018,3545704,144573855
2019,3545704,149088851
2010,3545803,3475486710
2011,3545803,4080650783
2012,3545803,4363159987
2013,3545803,5060780067
2014,3545803,5253675720
2015,3545803,5042906071
2016,3545803,5375127208
2017,3545803,5689420547
2018,3545803,5924655167
2019,3545803,6179789078
2010,3546009,211247363
2011,3546009,247973465
2012,3546009,201504430
2013,3546009,241274767
2014,3546009,241117945
2015,3546009,252154465
2016,3546009,219261481
2017,3546009,234317624
2018,3546009,245959351
2019,3546009,262467349
2010,3546108,31361811
2011,3546108,33055926
2012,3546108,40004134
2013,3546108,46602424
2014,3546108,43694742
2015,3546108,43345471
2016,3546108,53877434
2017,3546108,68610779
2018,3546108,67228011
2019,3546108,75813830
2010,3546207,94591333
2011,3546207,106714143
2012,3546207,116971930
2013,3546207,121192143
2014,3546207,126086566
2015,3546207,123731541
2016,3546207,115743403
2017,3546207,125249290
2018,3546207,121160582
2019,3546207,130346134
2010,3546256,26512791
2011,3546256,22230137
2012,3546256,31055920
2013,3546256,33513851
2014,3546256,36521721
2015,3546256,37777497
2016,3546256,51499730
2017,3546256,56033593
2018,3546256,51613872
2019,3546256,53695554
2010,3546306,292009687
2011,3546306,298084628
2012,3546306,329116797
2013,3546306,372292008
2014,3546306,394196903
2015,3546306,419195271
2016,3546306,450974381
2017,3546306,501687857
2018,3546306,499490891
2019,3546306,537714316
2010,3546405,956980658
2011,3546405,1001334407
2012,3546405,1246707380
2013,3546405,1403519594
2014,3546405,1616024467
2015,3546405,1676316405
2016,3546405,1967148987
2017,3546405,2043559382
2018,3546405,2033522801
2019,3546405,2001744878
2010,3546504,53194933
2011,3546504,54630397
2012,3546504,62068640
2013,3546504,75742779
2014,3546504,74872098
2015,3546504,80365057
2016,3546504,85213736
2017,3546504,95421586
2018,3546504,92625021
2019,3546504,94629006
2010,3546603,541138459
2011,3546603,652605192
2012,3546603,729027505
2013,3546603,793439110
2014,3546603,857138966
2015,3546603,927539896
2016,3546603,970882578
2017,3546603,1042827910
2018,3546603,1084507325
2019,3546603,1199274899
2010,3546702,901671659
2011,3546702,1079952079
2012,3546702,1220042443
2013,3546702,1341433586
2014,3546702,1559874396
2015,3546702,1309944245
2016,3546702,1615013019
2017,3546702,1603226430
2018,3546702,1765293943
2019,3546702,2015669325
2010,3546801,949379501
2011,3546801,983498034
2012,3546801,1173062043
2013,3546801,1318219736
2014,3546801,1461502394
2015,3546801,1465097577
2016,3546801,1285235825
2017,3546801,1342095201
2018,3546801,1572200043
2019,3546801,1513106252
2010,3546900,78072217
2011,3546900,80888469
2012,3546900,94147925
2013,3546900,98305826
2014,3546900,95351082
2015,3546900,93815838
2016,3546900,105056381
2017,3546900,128954458
2018,3546900,114742946
2019,3546900,116580125
2010,3547007,89677856
2011,3547007,96561371
2012,3547007,118722260
2013,3547007,135857655
2014,3547007,141218960
2015,3547007,110208723
2016,3547007,106602599
2017,3547007,130535073
2018,3547007,130380869
2019,3547007,127363678
2010,3547106,41267437
2011,3547106,43462729
2012,3547106,51743806
2013,3547106,53859896
2014,3547106,48290158
2015,3547106,49296223
2016,3547106,59072264
2017,3547106,79512385
2018,3547106,66388883
2019,3547106,55577191
2010,3547205,19704942
2011,3547205,20709186
2012,3547205,21844872
2013,3547205,23545819
2014,3547205,25852048
2015,3547205,26332999
2016,3547205,34151209
2017,3547205,34699256
2018,3547205,35300666
2019,3547205,34506296
2010,3547304,4603218730
2011,3547304,5734691624
2012,3547304,6211289071
2013,3547304,7017109368
2014,3547304,8491361920
2015,3547304,8021234385
2016,3547304,8265334206
2017,3547304,8784814922
2018,3547304,9231821220
2019,3547304,9417114223
2010,3547403,29392726
2011,3547403,35404331
2012,3547403,39777374
2013,3547403,40663860
2014,3547403,48032923
2015,3547403,49797785
2016,3547403,52444043
2017,3547403,59098986
2018,3547403,63118598
2019,3547403,62378125
2010,3547502,457220854
2011,3547502,518273995
2012,3547502,566580501
2013,3547502,541081087
2014,3547502,571349893
2015,3547502,594463305
2016,3547502,595471880
2017,3547502,654416109
2018,3547502,645510286
2019,3547502,683723937
2010,3547601,563818158
2011,3547601,624245142
2012,3547601,662271214
2013,3547601,697966115
2014,3547601,781480783
2015,3547601,684377542
2016,3547601,717016761
2017,3547601,770356006
2018,3547601,695588059
2019,3547601,689045218
2010,3547650,17303181
2011,3547650,17712670
2012,3547650,17652080
2013,3547650,18876528
2014,3547650,21508887
2015,3547650,22990268
2016,3547650,32562861
2017,3547650,33950602
2018,3547650,35954477
2019,3547650,33976823
2010,3547700,227003705
2011,3547700,250168263
2012,3547700,282804508
2013,3547700,302108202
2014,3547700,345214397
2015,3547700,380530903
2016,3547700,404622310
2017,3547700,432246943
2018,3547700,383610404
2019,3547700,407940694
2010,3547809,19164510294
2011,3547809,21740848941
2012,3547809,23842987589
2013,3547809,26721758851
2014,3547809,26741456365
2015,3547809,25386941379
2016,3547809,26837380335
2017,3547809,27869136101
2018,3547809,28994083319
2019,3547809,30339076380
2010,3547908,113454576
2011,3547908,111975216
2012,3547908,118115913
2013,3547908,134729650
2014,3547908,148123295
2015,3547908,122951600
2016,3547908,156934804
2017,3547908,132869962
2018,3547908,130403828
2019,3547908,153514726
2010,3548005,423857904
2011,3548005,458945104
2012,3548005,530210842
2013,3548005,597137819
2014,3548005,767286103
2015,3548005,796460951
2016,3548005,967009106
2017,3548005,1131203261
2018,3548005,1058594540
2019,3548005,1177820607
2010,3548054,206256881
2011,3548054,200818158
2012,3548054,181188031
2013,3548054,189140700
2014,3548054,175037957
2015,3548054,294985141
2016,3548054,206174418
2017,3548054,214169338
2018,3548054,200499542
2019,3548054,209050614
2010,3548104,78196001
2011,3548104,96342772
2012,3548104,98684069
2013,3548104,106207004
2014,3548104,131757132
2015,3548104,128911480
2016,3548104,154264603
2017,3548104,136739670
2018,3548104,148717428
2019,3548104,171077712
2010,3548203,53740605
2011,3548203,61798658
2012,3548203,64638413
2013,3548203,76853119
2014,3548203,88761700
2015,3548203,91567810
2016,3548203,99090785
2017,3548203,108847396
2018,3548203,110405539
2019,3548203,119547428
2010,3548302,21142087
2011,3548302,23325333
2012,3548302,23506158
2013,3548302,27534407
2014,3548302,28647590
2015,3548302,30991514
2016,3548302,35289551
2017,3548302,37113651
2018,3548302,37674519
2019,3548302,39041581
2010,3548401,42669247
2011,3548401,47572285
2012,3548401,50988722
2013,3548401,55928378
2014,3548401,56706363
2015,3548401,56832003
2016,3548401,56341606
2017,3548401,63184003
2018,3548401,70184931
2019,3548401,67945228
2010,3548500,13546942866
2011,3548500,15447745791
2012,3548500,16850211706
2013,3548500,18871519112
2014,3548500,19931362718
2015,3548500,20049770184
2016,3548500,21708055066
2017,3548500,22410298620
2018,3548500,22473309347
2019,3548500,22753121085
2010,3548609,108411785
2011,3548609,115779475
2012,3548609,138422718
2013,3548609,146346844
2014,3548609,166716566
2015,3548609,172831571
2016,3548609,181627062
2017,3548609,196295913
2018,3548609,203228551
2019,3548609,213669397
2010,3548708,42557431743
2011,3548708,46490389442
2012,3548708,45300599167
2013,3548708,48789308726
2014,3548708,47465765726
2015,3548708,42013774575
2016,3548708,43222829059
2017,3548708,44433140002
2018,3548708,50563912119
2019,3548708,51066927747
2010,3548807,12205133812
2011,3548807,13279744940
2012,3548807,15094571625
2013,3548807,15952825983
2014,3548807,15533594680
2015,3548807,13426306278
2016,3548807,12960847025
2017,3548807,13225037861
2018,3548807,13428452587
2019,3548807,13705940673
2010,3548906,6805566308
2011,3548906,7464659776
2012,3548906,8166704830
2013,3548906,9133309205
2014,3548906,9566566155
2015,3548906,9948806386
2016,3548906,9991863389
2017,3548906,10353398861
2018,3548906,11172894594
2019,3548906,11801092849
2010,3549003,24270014
2011,3549003,27190731
2012,3549003,29183977
2013,3549003,32449908
2014,3549003,35175860
2015,3549003,39059771
2016,3549003,47047037
2017,3549003,46476464
2018,3549003,47826316
2019,3549003,45641523
2010,3549102,1755940839
2011,3549102,1953123218
2012,3549102,2121413523
2013,3549102,2379005455
2014,3549102,2545218451
2015,3549102,2660182837
2016,3549102,2787484551
2017,3549102,2975782942
2018,3549102,3127560421
2019,3549102,3271394194
2010,3549201,24170689
2011,3549201,24327862
2012,3549201,28540418
2013,3549201,27204834
2014,3549201,31143607
2015,3549201,32860715
2016,3549201,35450716
2017,3549201,42033091
2018,3549201,44377146
2019,3549201,45442977
2010,3549250,29780446
2011,3549250,40469267
2012,3549250,31379628
2013,3549250,34162955
2014,3549250,29351376
2015,3549250,30282976
2016,3549250,31403571
2017,3549250,35229176
2018,3549250,33806542
2019,3549250,37935867
2010,3549300,25635895
2011,3549300,25689483
2012,3549300,37793949
2013,3549300,40975586
2014,3549300,36728713
2015,3549300,39726365
2016,3549300,50627129
2017,3549300,55784871
2018,3549300,45526706
2019,3549300,46160789
2010,3549409,945887321
2011,3549409,1100664759
2012,3549409,1144441288
2013,3549409,1329146913
2014,3549409,1362358930
2015,3549409,1370162775
2016,3549409,1453585009
2017,3549409,1705290667
2018,3549409,1438063058
2019,3549409,1455323356
2010,3549508,95963942
2011,3549508,92350669
2012,3549508,103463838
2013,3549508,109995127
2014,3549508,116192752
2015,3549508,115019254
2016,3549508,152498415
2017,3549508,161048703
2018,3549508,162060901
2019,3549508,171647838
2010,3549607,28250395
2011,3549607,35613116
2012,3549607,35792050
2013,3549607,42040200
2014,3549607,43641922
2015,3549607,44872712
2016,3549607,53304259
2017,3549607,47514773
2018,3549607,52890142
2019,3549607,50658995
2010,3549706,1185115291
2011,3549706,1266077695
2012,3549706,1370344493
2013,3549706,1443661428
2014,3549706,1501940754
2015,3549706,1650225571
2016,3549706,1722015512
2017,3549706,1789621560
2018,3549706,1819621258
2019,3549706,1949935854
2010,3549805,9770859690
2011,3549805,11200538239
2012,3549805,12464503645
2013,3549805,14310836412
2014,3549805,14823846093
2015,3549805,15046984640
2016,3549805,15621477243
2017,3549805,16518311219
2018,3549805,17547591236
2019,3549805,18776620862
2010,3549904,25848130441
2011,3549904,25518740356
2012,3549904,26584748512
2013,3549904,28290099804
2014,3549904,30343667527
2015,3549904,33889622159
2016,3549904,41630242963
2017,3549904,39396424830
2018,3549904,39694814699
2019,3549904,43457370440
2010,3549953,213289055
2011,3549953,218631171
2012,3549953,183508931
2013,3549953,222472224
2014,3549953,212583034
2015,3549953,203529799
2016,3549953,197621156
2017,3549953,207388283
2018,3549953,208641176
2019,3549953,255709597
2010,3550001,86448116
2011,3550001,96317579
2012,3550001,105338791
2013,3550001,125566021
2014,3550001,148512423
2015,3550001,142184126
2016,3550001,156910279
2017,3550001,172916677
2018,3550001,163401833
2019,3550001,170041219
2010,3550100,724879086
2011,3550100,759279249
2012,3550100,859217627
2013,3550100,936023124
2014,3550100,969151772
2015,3550100,1002815369
2016,3550100,1089045649
2017,3550100,1142142751
2018,3550100,1129078326
2019,3550100,1069180372
2010,3550209,332034101
2011,3550209,405841772
2012,3550209,420464758
2013,3550209,474871164
2014,3550209,559461904
2015,3550209,576181857
2016,3550209,667135016
2017,3550209,673049075
2018,3550209,679527157
2019,3550209,783557005
2010,3550308,450491987985
2011,3550308,501964421296
2012,3550308,538877121413
2013,3550308,582079726489
2014,3550308,621917371650
2015,3550308,653646991153
2016,3550308,683066696839
2017,3550308,698952189373
2018,3550308,714663604042
2019,3550308,763805984798
2010,3550407,407763289
2011,3550407,450944290
2012,3550407,471889778
2013,3550407,535546116
2014,3550407,579359651
2015,3550407,605305604
2016,3550407,679406564
2017,3550407,739208869
2018,3550407,751606566
2019,3550407,799206202
2010,3550506,91979226
2011,3550506,94589791
2012,3550506,120346139
2013,3550506,139042416
2014,3550506,160333754
2015,3550506,154773832
2016,3550506,181632130
2017,3550506,200901174
2018,3550506,179041151
2019,3550506,170442424
2010,3550605,1457400713
2011,3550605,1621334449
2012,3550605,1807338045
2013,3550605,2063346647
2014,3550605,2228881330
2015,3550605,2396762873
2016,3550605,2581681273
2017,3550605,2780800548
2018,3550605,2971060419
2019,3550605,3158172846
2010,3550704,3820147713
2011,3550704,4239894325
2012,3550704,4550425657
2013,3550704,5407710101
2014,3550704,5255728121
2015,3550704,3410020537
2016,3550704,2613066152
2017,3550704,3383506168
2018,3550704,3776576701
2019,3550704,3575339920
2010,3550803,140819950
2011,3550803,150893568
2012,3550803,218158321
2013,3550803,195072715
2014,3550803,296915639
2015,3550803,290138907
2016,3550803,301337271
2017,3550803,328494249
2018,3550803,285428724
2019,3550803,293416965
2010,3550902,253661670
2011,3550902,268624956
2012,3550902,319313389
2013,3550902,363375169
2014,3550902,390881734
2015,3550902,415667588
2016,3550902,429658687
2017,3550902,463299738
2018,3550902,441185595
2019,3550902,464334922
2010,3551009,3360635376
2011,3551009,3609865042
2012,3551009,3944432186
2013,3551009,4514832202
2014,3551009,4808119399
2015,3551009,5020752963
2016,3551009,5064791097
2017,3551009,5221398682
2018,3551009,5425722802
2019,3551009,5547212984
2010,3551108,93508624
2011,3551108,115589433
2012,3551108,110315764
2013,3551108,113563217
2014,3551108,124706439
2015,3551108,132427558
2016,3551108,134881243
2017,3551108,146482049
2018,3551108,144989148
2019,3551108,159139607
2010,3551207,25395869
2011,3551207,27906856
2012,3551207,30862573
2013,3551207,41970892
2014,3551207,50640605
2015,3551207,53470057
2016,3551207,65188790
2017,3551207,64789577
2018,3551207,61527983
2019,3551207,66357087
2010,3551306,235556202
2011,3551306,190425188
2012,3551306,197371516
2013,3551306,231104948
2014,3551306,254314477
2015,3551306,747915190
2016,3551306,277296504
2017,3551306,273315988
2018,3551306,242461050
2019,3551306,240529281
2010,3551405,83111509
2011,3551405,90018403
2012,3551405,115291440
2013,3551405,135251228
2014,3551405,146977479
2015,3551405,125969981
2016,3551405,148660096
2017,3551405,163895231
2018,3551405,154221895
2019,3551405,173447958
2010,3551504,420611208
2011,3551504,479149338
2012,3551504,509438151
2013,3551504,605341151
2014,3551504,765591596
2015,3551504,808599098
2016,3551504,892502527
2017,3551504,933956736
2018,3551504,911294709
2019,3551504,1008334434
2010,3551603,380643790
2011,3551603,432231847
2012,3551603,470469092
2013,3551603,506501028
2014,3551603,602802421
2015,3551603,631013888
2016,3551603,664973867
2017,3551603,719641197
2018,3551603,722541943
2019,3551603,742870082
2010,3551702,3742697271
2011,3551702,3893518480
2012,3551702,4194460133
2013,3551702,4289254630
2014,3551702,4517285611
2015,3551702,4864177897
2016,3551702,5005873251
2017,3551702,5514148069
2018,3551702,5492728440
2019,3551702,5428438723
2010,3551801,247450424
2011,3551801,189486750
2012,3551801,228233128
2013,3551801,158366775
2014,3551801,230942175
2015,3551801,242413665
2016,3551801,377499257
2017,3551801,413620920
2018,3551801,365649080
2019,3551801,324616079
2010,3551900,221796249
2011,3551900,235885059
2012,3551900,242033548
2013,3551900,254858751
2014,3551900,271230280
2015,3551900,542572478
2016,3551900,211679741
2017,3551900,233374919
2018,3551900,231674388
2019,3551900,240521442
2010,3552007,37239464
2011,3552007,39094126
2012,3552007,42419677
2013,3552007,52372466
2014,3552007,55684230
2015,3552007,60267641
2016,3552007,62441013
2017,3552007,68708641
2018,3552007,73104842
2019,3552007,76118145
2010,3552106,436407076
2011,3552106,487411362
2012,3552106,530287982
2013,3552106,585297384
2014,3552106,671387077
2015,3552106,691597652
2016,3552106,766717762
2017,3552106,832178586
2018,3552106,841295917
2019,3552106,895923175
2010,3552205,19721440758
2011,3552205,22985028436
2012,3552205,25969688842
2013,3552205,29354936126
2014,3552205,29580569123
2015,3552205,30783531389
2016,3552205,30530266892
2017,3552205,32115159620
2018,3552205,35008761056
2019,3552205,37283417564
2010,3552304,122710097
2011,3552304,145402945
2012,3552304,175998132
2013,3552304,160188033
2014,3552304,203946646
2015,3552304,240520016
2016,3552304,167428781
2017,3552304,178611935
2018,3552304,166814614
2019,3552304,178298453
2010,3552403,9488101508
2011,3552403,9507708770
2012,3552403,11180730369
2013,3552403,11674929868
2014,3552403,11646358248
2015,3552403,12258170081
2016,3552403,12237213217
2017,3552403,13615799679
2018,3552403,14438509862
2019,3552403,14844491039
2010,3552502,6555271315
2011,3552502,7219540079
2012,3552502,7748116626
2013,3552502,8963829278
2014,3552502,10187337959
2015,3552502,9034328553
2016,3552502,10492191930
2017,3552502,10731167807
2018,3552502,11146964485
2019,3552502,12040336755
2010,3552551,115735783
2011,3552551,95168551
2012,3552551,83248269
2013,3552551,104034323
2014,3552551,106725935
2015,3552551,264649779
2016,3552551,78521211
2017,3552551,292564974
2018,3552551,164734112
2019,3552551,161486007
2010,3552601,170886654
2011,3552601,182362679
2012,3552601,188388633
2013,3552601,217644788
2014,3552601,222893978
2015,3552601,233543818
2016,3552601,238911490
2017,3552601,241821282
2018,3552601,234763172
2019,3552601,249075998
2010,3552700,139989588
2011,3552700,147194609
2012,3552700,154037606
2013,3552700,170489293
2014,3552700,189889606
2015,3552700,196502606
2016,3552700,241392702
2017,3552700,279459632
2018,3552700,244920435
2019,3552700,251104334
2010,3552809,5473360064
2011,3552809,6054166054
2012,3552809,6434869344
2013,3552809,7060897955
2014,3552809,7641918332
2015,3552809,7897042207
2016,3552809,8113750992
2017,3552809,8441674809
2018,3552809,8379558994
2019,3552809,8812544758
2010,3552908,60463087
2011,3552908,80687827
2012,3552908,97986981
2013,3552908,110193317
2014,3552908,109130473
2015,3552908,113297542
2016,3552908,132470112
2017,3552908,150737721
2018,3552908,155775075
2019,3552908,160045661
2010,3553005,115509948
2011,3553005,135711974
2012,3553005,147423033
2013,3553005,168162692
2014,3553005,179566137
2015,3553005,178402060
2016,3553005,210872601
2017,3553005,215314070
2018,3553005,268734504
2019,3553005,263205140
2010,3553104,54267258
2011,3553104,56709425
2012,3553104,59789735
2013,3553104,66321504
2014,3553104,67914103
2015,3553104,70592101
2016,3553104,78021135
2017,3553104,94521664
2018,3553104,96636404
2019,3553104,93643204
2010,3553203,64345759
2011,3553203,67197805
2012,3553203,71634971
2013,3553203,79752444
2014,3553203,84816512
2015,3553203,86316183
2016,3553203,106085710
2017,3553203,116398749
2018,3553203,114069891
2019,3553203,111094030
2010,3553302,393244986
2011,3553302,418701945
2012,3553302,425547479
2013,3553302,463508287
2014,3553302,488219564
2015,3553302,449151311
2016,3553302,534654924
2017,3553302,534930454
2018,3553302,557203642
2019,3553302,571405150
2010,3553401,398164937
2011,3553401,457345153
2012,3553401,483487790
2013,3553401,726895118
2014,3553401,758293207
2015,3553401,1096134516
2016,3553401,822809549
2017,3553401,911008145
2018,3553401,912487478
2019,3553401,954386515
2010,3553500,73820379
2011,3553500,81337963
2012,3553500,89398580
2013,3553500,119207742
2014,3553500,144437133
2015,3553500,146940367
2016,3553500,150321618
2017,3553500,141107428
2018,3553500,141369638
2019,3553500,148062954
2010,3553609,168066658
2011,3553609,177123947
2012,3553609,222374966
2013,3553609,229144985
2014,3553609,251267477
2015,3553609,271146397
2016,3553609,307151331
2017,3553609,343374510
2018,3553609,273405312
2019,3553609,260013849
2010,3553658,24096732
2011,3553658,24315521
2012,3553658,22430046
2013,3553658,19941112
2014,3553658,29672162
2015,3553658,26613917
2016,3553658,34147549
2017,3553658,38033472
2018,3553658,38527541
2019,3553658,38568568
2010,3553708,769803594
2011,3553708,869827513
2012,3553708,940700529
2013,3553708,1193769760
2014,3553708,1134147209
2015,3553708,1204426515
2016,3553708,1353954991
2017,3553708,1465409745
2018,3553708,1569797053
2019,3553708,1525207548
2010,3553807,253559021
2011,3553807,291894108
2012,3553807,358298486
2013,3553807,395541597
2014,3553807,477699593
2015,3553807,527344771
2016,3553807,646054747
2017,3553807,651090567
2018,3553807,672483129
2019,3553807,814066637
2010,3553856,61988213
2011,3553856,59649464
2012,3553856,77170364
2013,3553856,112966918
2014,3553856,186267244
2015,3553856,175201815
2016,3553856,239576075
2017,3553856,202484262
2018,3553856,214459666
2019,3553856,228238160
2010,3553906,60383605
2011,3553906,65481570
2012,3553906,68842651
2013,3553906,76572549
2014,3553906,79868102
2015,3553906,87764466
2016,3553906,104053540
2017,3553906,109680949
2018,3553906,109127295
2019,3553906,116989064
2010,3553955,535980029
2011,3553955,638898064
2012,3553955,697193299
2013,3553955,750416023
2014,3553955,830727976
2015,3553955,1005986892
2016,3553955,808778457
2017,3553955,945227611
2018,3553955,586355721
2019,3553955,592282947
2010,3554003,2315179970
2011,3554003,2657238833
2012,3554003,2987680931
2013,3554003,3311741267
2014,3554003,3453084533
2015,3554003,3473321200
2016,3554003,3779661782
2017,3554003,3771558489
2018,3554003,3998979836
2019,3554003,4160032048
2010,3554102,12449701430
2011,3554102,13125858885
2012,3554102,13814209848
2013,3554102,14685905603
2014,3554102,15218038399
2015,3554102,14309023487
2016,3554102,15525608251
2017,3554102,16203120941
2018,3554102,17243939566
2019,3554102,18357171819
2010,3554201,32943624
2011,3554201,39091677
2012,3554201,44838952
2013,3554201,58609536
2014,3554201,71200958
2015,3554201,76809594
2016,3554201,90741761
2017,3554201,89518820
2018,3554201,80055487
2019,3554201,90606493
2010,3554300,295562584
2011,3554300,368263709
2012,3554300,415749600
2013,3554300,488245173
2014,3554300,497360041
2015,3554300,972212522
2016,3554300,471467073
2017,3554300,476667875
2018,3554300,413732497
2019,3554300,502085661
2010,3554409,94326118
2011,3554409,86594153
2012,3554409,101079399
2013,3554409,110058345
2014,3554409,107919215
2015,3554409,110588853
2016,3554409,130183295
2017,3554409,149621259
2018,3554409,138030804
2019,3554409,138705115
2010,3554508,1283860675
2011,3554508,1450356895
2012,3554508,1417808143
2013,3554508,1554004430
2014,3554508,1648318962
2015,3554508,1687299106
2016,3554508,1726396647
2017,3554508,1772700391
2018,3554508,1821495645
2019,3554508,1850852264
2010,3554607,23067992
2011,3554607,26366424
2012,3554607,26890037
2013,3554607,32694686
2014,3554607,38772646
2015,3554607,45419220
2016,3554607,47451318
2017,3554607,47537875
2018,3554607,43994408
2019,3554607,49646805
2010,3554656,13985324
2011,3554656,14404295
2012,3554656,16886147
2013,3554656,23578700
2014,3554656,21249845
2015,3554656,22390578
2016,3554656,24490631
2017,3554656,28369560
2018,3554656,29988635
2019,3554656,31095284
2010,3554706,119327326
2011,3554706,135360638
2012,3554706,146138581
2013,3554706,146931379
2014,3554706,170370313
2015,3554706,175421120
2016,3554706,206197335
2017,3554706,210299886
2018,3554706,192640452
2019,3554706,208155461
2010,3554755,25408660
2011,3554755,28439302
2012,3554755,29125930
2013,3554755,34222871
2014,3554755,33277925
2015,3554755,32110846
2016,3554755,45729939
2017,3554755,44646424
2018,3554755,36338854
2019,3554755,36360360
2010,3554805,409012130
2011,3554805,470287492
2012,3554805,513507534
2013,3554805,538165820
2014,3554805,615139111
2015,3554805,621551390
2016,3554805,702293494
2017,3554805,735914060
2018,3554805,752006682
2019,3554805,734913477
2010,3554904,65990787
2011,3554904,62519253
2012,3554904,73816114
2013,3554904,72125740
2014,3554904,85650922
2015,3554904,86191542
2016,3554904,104296538
2017,3554904,109502019
2018,3554904,106611869
2019,3554904,104847820
2010,3554953,116129400
2011,3554953,105968079
2012,3554953,96792778
2013,3554953,103514302
2014,3554953,107328480
2015,3554953,110171140
2016,3554953,84109614
2017,3554953,147642614
2018,3554953,135491103
2019,3554953,142528191
2010,3555000,1005874952
2011,3555000,1168395432
2012,3555000,1331559572
2013,3555000,1457289927
2014,3555000,1532874263
2015,3555000,1560842863
2016,3555000,1641861010
2017,3555000,1761020408
2018,3555000,1793511356
2019,3555000,1929662838
2010,3555109,173505833
2011,3555109,187396853
2012,3555109,208069521
2013,3555109,236063412
2014,3555109,244579855
2015,3555109,248674813
2016,3555109,255048537
2017,3555109,281005157
2018,3555109,273977937
2019,3555109,312440019
2010,3555208,35404575
2011,3555208,37234990
2012,3555208,30880594
2013,3555208,30949202
2014,3555208,30315777
2015,3555208,31833514
2016,3555208,41335463
2017,3555208,46937595
2018,3555208,42014546
2019,3555208,39301603
2010,3555307,29706283
2011,3555307,30230889
2012,3555307,31136615
2013,3555307,31756916
2014,3555307,41408103
2015,3555307,41047410
2016,3555307,54668720
2017,3555307,61787126
